line_id,character_id,movie_id,character_name,text,movie_title,persona_tag
L135564,u4525,m299,DANTE,No.,clerks.,dante
L135562,u4525,m299,DANTE,I'm serious.,clerks.,dante
L135559,u4525,m299,DANTE,Was it you?,clerks.,dante
L135557,u4525,m299,DANTE,It wasn't me.,clerks.,dante
L135550,u4525,m299,DANTE,Um... okay.,clerks.,dante
L135548,u4525,m299,DANTE,Like what?,clerks.,dante
L135543,u4525,m299,DANTE,I left like an hour ago.,clerks.,dante
L135447,u4525,m299,DANTE,What happened to the walk and the nakedness?,clerks.,dante
L135445,u4525,m299,DANTE,Who doesn't?,clerks.,dante
L135443,u4525,m299,DANTE,"He went to rent a movie, but he hasn't gotten back yet. Ah, screw it; I'll just lock the store up and leave him a note.",clerks.,dante
L135441,u4525,m299,DANTE,I'll ask Randal to close up for me when he gets back.,clerks.,dante
L135439,u4525,m299,DANTE,I'm just kidding.,clerks.,dante
L135437,u4525,m299,DANTE,So what are you saying?,clerks.,dante
L135435,u4525,m299,DANTE,He's your fiancé.,clerks.,dante
L135433,u4525,m299,DANTE,Sang.,clerks.,dante
L135431,u4525,m299,DANTE,What about Sing?,clerks.,dante
L135429,u4525,m299,DANTE,I hear that's a rather popular date.,clerks.,dante
L135427,u4525,m299,DANTE,You have a better suggestion?,clerks.,dante
L135425,u4525,m299,DANTE,Yes. A real date. Dinner and a movie.,clerks.,dante
L135423,u4525,m299,DANTE,Let me take you out tonight.,clerks.,dante
L135421,u4525,m299,DANTE,So... what? So we should just make pretend over the phone that we're dating?,clerks.,dante
L135419,u4525,m299,DANTE,Cute. Tell me you wouldn't want to go out again. After all the talking we've been doing.,clerks.,dante
L135417,u4525,m299,DANTE,"Give me a bit more credit. I think it's time we got back together, you know. I'm more mature, you're more mature, you're finishing college, I'm already in the job market...",clerks.,dante
L135415,u4525,m299,DANTE,"I would like to be your boyfriend, yes.",clerks.,dante
L135413,u4525,m299,DANTE,We could introduce them. They might hit it off.,clerks.,dante
L135411,u4525,m299,DANTE,But can we date?,clerks.,dante
L135409,u4525,m299,DANTE,So who's asking? I don't want to marry you.,clerks.,dante
L135407,u4525,m299,DANTE,"Jesus, you're caustic.",clerks.,dante
L135405,u4525,m299,DANTE,I just believe in giving credit where credit is due. And I believe that I'm the impetus behind your failure to wed.,clerks.,dante
L135403,u4525,m299,DANTE,You lie.,clerks.,dante
L135401,u4525,m299,DANTE,Tell me I don't have something to do with it.,clerks.,dante
L135399,u4525,m299,DANTE,"There's more, isn't there?",clerks.,dante
L135397,u4525,m299,DANTE,"If he's so nice, why aren't you going to marry him?",clerks.,dante
L135395,u4525,m299,DANTE,Sang? His name is a past tense?,clerks.,dante
L135393,u4525,m299,DANTE,What?,clerks.,dante
L135391,u4525,m299,DANTE,"Yeah, but not seriously. Christ, you're ready to walk down the aisle- I'd say that constitutes something more than just seeing somebody.",clerks.,dante
L135389,u4525,m299,DANTE,But you were.,clerks.,dante
L135387,u4525,m299,DANTE,And you came here to what? To comfort me?,clerks.,dante
L135385,u4525,m299,DANTE,Wreck is a harsh term. Disturbed is more like it. Mildly disturbed even.,clerks.,dante
L135383,u4525,m299,DANTE,Thanks for the vote of confidence.,clerks.,dante
L135381,u4525,m299,DANTE,How like her.,clerks.,dante
L135379,u4525,m299,DANTE,"No, you're not really getting married?",clerks.,dante
L135377,u4525,m299,DANTE,So you're really getting married?,clerks.,dante
L135375,u4525,m299,DANTE,How do you know that?,clerks.,dante
L135373,u4525,m299,DANTE,"Is that what they teach you at that school of yours? Kind of, sort of? Everyone knows about this except me! Do you know how humiliating that is?",clerks.,dante
L135371,u4525,m299,DANTE,And you said yes?,clerks.,dante
L135369,u4525,m299,DANTE,"You could've broke it to me gently, you know; at least started by telling me you had a boyfriend. I told you I have a girlfriend.",clerks.,dante
L135367,u4525,m299,DANTE,Were you going to tell me or just send me an invitation?,clerks.,dante
L135365,u4525,m299,DANTE,"What, it's worse? You're pregnant with an Asian design major's child?",clerks.,dante
L135363,u4525,m299,DANTE,"Very dramatic, I thought.",clerks.,dante
L135361,u4525,m299,DANTE,"I want to talk to you about something, and I don't want to be disturbed.",clerks.,dante
L135353,u4525,m299,DANTE,I can't believe you're here.,clerks.,dante
L135351,u4525,m299,DANTE,Let's not talk about that. How'd you get home?,clerks.,dante
L135348,u4525,m299,DANTE,My God. I haven't seen you since...,clerks.,dante
L135346,u4525,m299,DANTE,When did you get back?,clerks.,dante
L135611,u4525,m299,DANTE,She thought it was me.,clerks.,dante
L135609,u4525,m299,DANTE,What about Caitlin?,clerks.,dante
L135605,u4525,m299,DANTE,Well he asked me for it!,clerks.,dante
L135600,u4525,m299,DANTE,Was he alive when... Caitlin...,clerks.,dante
L135597,u4525,m299,DANTE,Everything happened at once. I guess I forgot he was back there.,clerks.,dante
L135595,u4525,m299,DANTE,Nobody. It was closed.,clerks.,dante
L135593,u4525,m299,DANTE,We did.,clerks.,dante
L135591,u4525,m299,DANTE,Just me.,clerks.,dante
L135586,u4525,m299,DANTE,Um... I don't know.  What time did hockey end?,clerks.,dante
L135584,u4525,m299,DANTE,I don't know. He just came in and asked to use the bathroom.,clerks.,dante
L135358,u4525,m299,DANTE,So I'm told.,clerks.,dante
L135355,u4525,m299,DANTE,"To the back, above the oil.  How long are you staying?",clerks.,dante
L135214,u4525,m299,DANTE,"I know. I'm sorry. Let me refund your cigarette money, and we'll call it even.",clerks.,dante
L135212,u4525,m299,DANTE,"Sir! Sir, I'm sorry! He didn't mean it! He was trying to get me.",clerks.,dante
L135201,u4525,m299,DANTE,They certainly do. Two fifty-five.,clerks.,dante
L135199,u4525,m299,DANTE,"My point is that you're a clerk, paid to do a job. You can't just do anything you want while you're working.",clerks.,dante
L135194,u4525,m299,DANTE,Yes.,clerks.,dante
L135016,u4525,m299,DANTE,That's easy to say from over here.,clerks.,dante
L135014,u4525,m299,DANTE,Like you're better!,clerks.,dante
L135010,u4525,m299,DANTE,Who are you to make assessments?,clerks.,dante
L135008,u4525,m299,DANTE,I can pass!,clerks.,dante
L135006,u4525,m299,DANTE,In a second!,clerks.,dante
L135000,u4525,m299,DANTE,If you can just wait a few more minutes.,clerks.,dante
L134866,u4525,m299,DANTE,"We're sorry, ma'am. We got a little carried away.",clerks.,dante
L134864,u4525,m299,DANTE,Excuse me?,clerks.,dante
L134293,u4525,m299,DANTE,Yeah.,clerks.,dante
L135032,u4525,m299,DANTE,"We get... what... twelve minutes of game, and it's over? Fuck! Fuck! Fuck! Fuck!!  I'm not even supposed to be here today!",clerks.,dante
L135027,u4525,m299,DANTE,You only brought one ball?!,clerks.,dante
L134985,u4525,m299,DANTE,"All right. Jesus, you fuckers are pushy.",clerks.,dante
L134978,u4525,m299,DANTE,I've got a responsibility here. I can't let everybody grab free drinks.,clerks.,dante
L134976,u4525,m299,DANTE,So? So nobody's going to want to pay for these Gatorades.,clerks.,dante
L134974,u4525,m299,DANTE,"If you grab a Gatorade, then everybody's going to grab one.",clerks.,dante
L135791,u4525,m299,DANTE,Get the fuck outta here already.,clerks.,dante
L135789,u4525,m299,DANTE,To say the least.,clerks.,dante
L135787,u4525,m299,DANTE,No thanks. I'll take care of it. We've got a lot of shit to talk about.,clerks.,dante
L135785,u4525,m299,DANTE,I'll call you. Let you know.,clerks.,dante
L135783,u4525,m299,DANTE,I'm calling out. Going to hit the hospital-see how Caitlin is. Then try to see Veronica.,clerks.,dante
L135781,u4525,m299,DANTE,Do you work tomorrow?,clerks.,dante
L135779,u4525,m299,DANTE,You need a ride?,clerks.,dante
L135776,u4525,m299,DANTE,"You get my slapped with a fine, you fight with the customers and I have to patch everything up. You get us chased out of a funeral by violating a corpse. To top it all off, you ruin my relationship. What's your encore? Do you anally rape my mother while pouring sugar in my gas tank?  You know what the real tragedy is? I'm not even supposed to be here today!",clerks.,dante
L135774,u4525,m299,DANTE,Unless you're out renting videos at other video stores.,clerks.,dante
L135772,u4525,m299,DANTE,Which means the video store is ostensibly closed.,clerks.,dante
L135770,u4525,m299,DANTE,You were over half an hour late. Then all you do is come over here.,clerks.,dante
L135768,u4525,m299,DANTE,What time did you get to work today?,clerks.,dante
L135766,u4525,m299,DANTE,"What don't you do?  Randal, sometimes it seems like the only reason you come to work is to make my life miserable.",clerks.,dante
L135764,u4525,m299,DANTE,Why do I say that?  Randal... forget it.,clerks.,dante
L135762,u4525,m299,DANTE,Oh please! I'm surprised I didn't kill you.,clerks.,dante
L135760,u4525,m299,DANTE,Jesus.,clerks.,dante
L135758,u4525,m299,DANTE,Thanks.,clerks.,dante
L135756,u4525,m299,DANTE,Why the fuck did you tell Veronica that I was going to dump her for Caitlin?,clerks.,dante
L135753,u4525,m299,DANTE,The swelling's not so bad. But the FDS stings.  How's your neck?,clerks.,dante
L135666,u4525,m299,DANTE,Point is-I'm not the kind of person that disrupts things in order to shit comfortably.,clerks.,dante
L135664,u4525,m299,DANTE,"My mother told me once that when I as three, my potty lid was closed, and instead of lifting it, I chose to shit my pants.",clerks.,dante
L135662,u4525,m299,DANTE,"Jesus H. Christ, I can't!",clerks.,dante
L135660,u4525,m299,DANTE,"I can't, all right! Jesus, would you leave me alone? I can't make changes like that in my life. If I could, I would-but I don't have the ability to risk comfortable situations on the big money and the fabulous prizes.",clerks.,dante
L135658,u4525,m299,DANTE,"What do you want me to say? Yes, I suppose some of the things you're saying may be true. But that's the way things are; it's not going to change.",clerks.,dante
L135656,u4525,m299,DANTE,Caitlin and I can't be together. It's impossible.,clerks.,dante
L135654,u4525,m299,DANTE,"You're wrong. Things happened today, okay? Things that probably ruined my chances with Caitlin.",clerks.,dante
L135652,u4525,m299,DANTE,...If I wasn't such a fucking coward.  It must be so great to be able to simplify everything the way you do.,clerks.,dante
L135650,u4525,m299,DANTE,Leave me alone.,clerks.,dante
L135648,u4525,m299,DANTE,Leave her out of this.,clerks.,dante
L135646,u4525,m299,DANTE,Thank you. Why don't you go back to the video store?,clerks.,dante
L135644,u4525,m299,DANTE,"Oh, like your life's any better?",clerks.,dante
L135640,u4525,m299,DANTE,As if it's that easy.,clerks.,dante
L135638,u4525,m299,DANTE,What responsibility?,clerks.,dante
L135636,u4525,m299,DANTE,Fuck you.,clerks.,dante
L135634,u4525,m299,DANTE,What are you talking about?,clerks.,dante
L135632,u4525,m299,DANTE,I should shit or get off the pot.,clerks.,dante
L135630,u4525,m299,DANTE,I was born.,clerks.,dante
L135626,u4525,m299,DANTE,"My life is in the shitter right about now, so if you don't mind, I'd like to stew a bit.",clerks.,dante
L135624,u4525,m299,DANTE,"I'm stuck in this pit, earning less than slave wages, working on my day off, dealing with every backward fuck on the planet, the goddamn steel shutters are locked all day, I smell like shoe polish, I've got an ex- girlfriend who's catatonic after fucking a dead guy, and my present girlfriend has sucked thirty-six dicks.",clerks.,dante
L135622,u4525,m299,DANTE,Why do I have this life?,clerks.,dante
L135620,u4525,m299,DANTE,This life.,clerks.,dante
L135588,u4525,m299,DANTE,What time did we go to the funeral?,clerks.,dante
L135582,u4525,m299,DANTE,WOULD YOU SHUT THE FUCK UP?  WHO THE FUCK IS IN THE BATHROOM?,clerks.,dante
L135574,u4525,m299,DANTE,Shut the fuck up!,clerks.,dante
L135546,u4525,m299,DANTE,Could be.,clerks.,dante
L135540,u4525,m299,DANTE,I love your sexy talk. It's so... kindergarten: Poo-poo; wee-wee.,clerks.,dante
L135538,u4525,m299,DANTE,There's no lights back there.,clerks.,dante
L135536,u4525,m299,DANTE,Who eats cock?,clerks.,dante
L135496,u4525,m299,DANTE,I'll read the book.,clerks.,dante
L135494,u4525,m299,DANTE,"I might be leaving early to go out with Caitlin, in which case you'll have to close the store tonight.",clerks.,dante
L135492,u4525,m299,DANTE,"In my absence, try not to sell cigarettes to any newborns.",clerks.,dante
L135490,u4525,m299,DANTE,"No! Don't bring it up. I don't want to think about that now. Let me enjoy this hour of bliss. I'll think about all of that later. In the meantime, nobody mentions the V word.",clerks.,dante
L135488,u4525,m299,DANTE,This is my way of spitting water at life.,clerks.,dante
L135486,u4525,m299,DANTE,Watch the store while I go home and change.,clerks.,dante
L135484,u4525,m299,DANTE,"She went home, she's getting ready, and we're going out.",clerks.,dante
L135482,u4525,m299,DANTE,I'm not.,clerks.,dante
L135480,u4525,m299,DANTE,She's not going to marry that guy. She went home to tell her mother.,clerks.,dante
L135478,u4525,m299,DANTE,I'm not. She just left.,clerks.,dante
L135476,u4525,m299,DANTE,No. I'm happy because Caitlin came to see me.,clerks.,dante
L135474,u4525,m299,DANTE,I'm happy.,clerks.,dante
L135472,u4525,m299,DANTE,Because I'm happy.,clerks.,dante
L135470,u4525,m299,DANTE,I swear. I couldn't make this kind of hell up.,clerks.,dante
L135468,u4525,m299,DANTE,Because I'm here.,clerks.,dante
L135466,u4525,m299,DANTE,As opposed to the hundreds of other children you let buy cigarettes whenever you work here.,clerks.,dante
L135464,u4525,m299,DANTE,Little girl. Maybe five years old?,clerks.,dante
L135462,u4525,m299,DANTE,I don't; you did.,clerks.,dante
L135460,u4525,m299,DANTE,Living proof.,clerks.,dante
L135457,u4525,m299,DANTE,Five hundred dollars.,clerks.,dante
L135455,u4525,m299,DANTE,I got fined for selling cigarettes to a minor.,clerks.,dante
L135453,u4525,m299,DANTE,And this is what you rented?,clerks.,dante
L135451,u4525,m299,DANTE,What'd you rent?  Best of Both Worlds?,clerks.,dante
L135224,u4525,m299,DANTE,"Please, get the hell out of here.",clerks.,dante
L135222,u4525,m299,DANTE,You're a danger to both the dead and the living.,clerks.,dante
L135218,u4525,m299,DANTE,Jesus!,clerks.,dante
L135216,u4525,m299,DANTE,What the fuck did you do that for?,clerks.,dante
L135208,u4525,m299,DANTE,That's stretching it. You're not being asked to slay children or anything.,clerks.,dante
L135205,u4525,m299,DANTE,Exactly.,clerks.,dante
L135196,u4525,m299,DANTE,"It's going to have to do for now, considering that it's my car that's up for request.  Can I help you?",clerks.,dante
L135192,u4525,m299,DANTE,"There's a difference. Those were obligations. Obligations that could not have been met at any later date. Now renting videos-that's just gratuitous, not to mention illogical, considering you work in a video store.",clerks.,dante
L135190,u4525,m299,DANTE,"We are employees of Quick Stop Convenience and RST video, respectively. As such, we have certain responsibilities which-though it may seem cruel and unusual-does include manning our posts until closing.",clerks.,dante
L135188,u4525,m299,DANTE,May I be blunt with you?,clerks.,dante
L135186,u4525,m299,DANTE,Can you imagine being halfway decent to the customers at least some of the time?,clerks.,dante
L135180,u4525,m299,DANTE,You work in a video store!,clerks.,dante
L135178,u4525,m299,DANTE,You want to rent a movie.,clerks.,dante
L135176,u4525,m299,DANTE,Why should I loan you my car?,clerks.,dante
L135174,u4525,m299,DANTE,I don't want to talk to you.,clerks.,dante
L135163,u4525,m299,DANTE,Just... go! Go open the video store.,clerks.,dante
